,Symbol,Date,Open,High,Low,Close
114,UNIB:SS,04/07/2018,115.05,115.7,113.8,115.0
115,UNIB:SS,03/07/2018,115.5,116.15,114.7,115.15
116,UNIB:SS,02/07/2018,113.2,116.1,112.25,115.2
117,UNIB:SS,29/06/2018,112.35,113.65,111.3,112.8
118,UNIB:SS,28/06/2018,112.35,113.25,110.15,110.9
119,UNIB:SS,27/06/2018,113.55,114.4,112.25,112.9
120,UNIB:SS,26/06/2018,112.0,113.75,110.7,113.25
121,UNIB:SS,25/06/2018,115.1,116.3,112.9,113.1
122,UNIB:SS,21/06/2018,116.65,118.1,114.25,114.25
123,UNIB:SS,20/06/2018,116.15,117.8,115.9,117.05
124,UNIB:SS,19/06/2018,117.05,117.35,115.5,116.4
125,UNIB:SS,18/06/2018,116.2,118.45,116.05,117.55
126,UNIB:SS,15/06/2018,120.15,120.5,114.1,116.0
127,UNIB:SS,14/06/2018,117.5,120.4,116.6,120.15
128,UNIB:SS,13/06/2018,117.5,118.35,117.1,117.5
129,UNIB:SS,12/06/2018,117.85,118.35,116.55,117.3
130,UNIB:SS,11/06/2018,118.1,119.4,116.9,117.4
131,UNIB:SS,08/06/2018,117.75,119.2,116.75,118.0
132,UNIB:SS,07/06/2018,121.5,122.0,118.4,118.65
133,UNIB:SS,05/06/2018,119.85,122.05,119.75,120.95
134,UNIB:SS,04/06/2018,115.0,119.8,114.9,119.8
135,UNIB:SS,01/06/2018,112.0,114.3,111.5,113.8
136,UNIB:SS,31/05/2018,112.85,113.9,110.95,111.8
137,UNIB:SS,30/05/2018,110.05,112.65,109.1,112.0
138,UNIB:SS,29/05/2018,113.25,113.4,110.1,110.9
139,UNIB:SS,28/05/2018,115.05,115.35,113.2,113.45
140,UNIB:SS,25/05/2018,114.95,115.95,114.5,115.0
141,UNIB:SS,24/05/2018,114.9,115.3,113.15,114.15
142,UNIB:SS,23/05/2018,117.2,117.5,114.55,115.2
143,UNIB:SS,22/05/2018,119.7,120.85,116.9,117.3
144,UNIB:SS,21/05/2018,116.75,119.85,116.75,118.75
145,UNIB:SS,18/05/2018,115.25,117.9,115.1,116.75
146,UNIB:SS,17/05/2018,116.0,116.15,111.15,115.25
147,UNIB:SS,16/05/2018,112.5,117.65,112.0,117.05
148,UNIB:SS,15/05/2018,120.2,120.85,117.35,118.3
149,UNIB:SS,14/05/2018,116.0,119.65,113.85,118.7
150,UNIB:SS,11/05/2018,117.75,118.25,115.35,115.7
151,UNIB:SS,09/05/2018,116.95,117.85,116.0,117.75
152,UNIB:SS,08/05/2018,115.45,117.0,115.05,117.0
153,UNIB:SS,07/05/2018,114.7,115.4,113.9,115.4
154,UNIB:SS,04/05/2018,114.0,115.1,112.95,114.25
155,UNIB:SS,03/05/2018,114.25,114.25,112.65,113.15
156,UNIB:SS,02/05/2018,113.5,115.95,111.45,114.0
157,UNIB:SS,30/04/2018,117.0,117.0,112.8,113.45
158,UNIB:SS,27/04/2018,117.5,117.55,113.8,115.2
159,UNIB:SS,26/04/2018,120.5,120.5,115.8,117.55
160,UNIB:SS,25/04/2018,122.0,122.1,110.65,120.5
161,UNIB:SS,24/04/2018,130.85,131.05,120.4,123.05
162,UNIB:SS,23/04/2018,128.55,130.3,128.5,130.1
163,UNIB:SS,20/04/2018,127.95,128.75,127.0,128.35
164,UNIB:SS,19/04/2018,126.5,127.95,126.2,127.7
165,UNIB:SS,18/04/2018,125.65,126.0,124.85,126.0
166,UNIB:SS,17/04/2018,121.6,123.75,121.45,123.7
167,UNIB:SS,16/04/2018,120.4,122.25,120.4,121.1
168,UNIB:SS,13/04/2018,118.25,120.55,118.05,120.2
169,UNIB:SS,12/04/2018,115.45,118.3,115.25,118.3
170,UNIB:SS,11/04/2018,115.6,116.2,114.6,115.65
171,UNIB:SS,10/04/2018,114.65,115.65,114.1,115.65
172,UNIB:SS,09/04/2018,113.2,114.75,112.4,113.75
173,UNIB:SS,06/04/2018,113.8,114.1,112.25,113.3
174,UNIB:SS,05/04/2018,113.15,114.15,111.9,113.75
175,UNIB:SS,04/04/2018,112.95,113.6,110.55,111.95
176,UNIB:SS,03/04/2018,113.0,113.75,112.0,112.95
177,UNIB:SS,29/03/2018,115.45,115.7,113.7,114.15
178,UNIB:SS,28/03/2018,116.8,116.8,114.75,115.45
179,UNIB:SS,27/03/2018,117.9,119.25,116.75,117.6
180,UNIB:SS,26/03/2018,119.2,119.85,115.9,116.45
181,UNIB:SS,23/03/2018,117.0,119.7,116.25,119.2
182,UNIB:SS,22/03/2018,118.0,120.5,117.4,118.0
183,UNIB:SS,21/03/2018,123.45,124.0,121.15,121.6
184,UNIB:SS,20/03/2018,123.2,123.95,122.55,123.65
185,UNIB:SS,19/03/2018,125.15,125.3,122.75,123.0
186,UNIB:SS,16/03/2018,127.45,128.1,125.15,125.15
187,UNIB:SS,15/03/2018,128.0,128.6,126.85,127.8
188,UNIB:SS,14/03/2018,128.9,129.75,126.9,127.35
189,UNIB:SS,13/03/2018,129.65,130.2,128.5,128.55
190,UNIB:SS,12/03/2018,129.55,130.85,129.35,129.55
191,UNIB:SS,09/03/2018,129.25,129.9,128.15,129.1
192,UNIB:SS,08/03/2018,128.4,129.9,127.95,129.25
193,UNIB:SS,07/03/2018,128.8,129.0,126.85,127.95
194,UNIB:SS,06/03/2018,127.35,128.8,126.3,128.3
195,UNIB:SS,05/03/2018,127.25,128.95,125.9,126.55
196,UNIB:SS,02/03/2018,128.6,130.3,126.3,127.3
197,UNIB:SS,01/03/2018,134.4,134.4,130.2,130.35
198,UNIB:SS,28/02/2018,135.25,136.2,134.1,134.45
199,UNIB:SS,27/02/2018,133.0,136.4,133.0,135.3
200,UNIB:SS,26/02/2018,133.4,134.25,131.4,132.8
201,UNIB:SS,23/02/2018,134.85,134.95,131.55,133.0
202,UNIB:SS,22/02/2018,129.8,134.95,129.25,134.5
203,UNIB:SS,21/02/2018,129.45,131.9,129.1,130.0
204,UNIB:SS,20/02/2018,126.95,130.35,126.95,129.65
205,UNIB:SS,19/02/2018,128.0,128.5,126.6,126.95
206,UNIB:SS,16/02/2018,126.95,128.85,126.35,128.15
207,UNIB:SS,15/02/2018,130.0,132.2,125.75,126.2
208,UNIB:SS,14/02/2018,137.5,139.0,123.85,132.7
209,UNIB:SS,13/02/2018,128.45,131.0,127.5,129.5
210,UNIB:SS,12/02/2018,126.2,129.55,126.2,127.9
211,UNIB:SS,09/02/2018,123.95,126.5,123.85,125.05
212,UNIB:SS,08/02/2018,125.5,127.3,124.65,124.65
213,UNIB:SS,07/02/2018,125.55,126.95,124.85,125.4
214,UNIB:SS,06/02/2018,118.0,126.3,116.9,124.6
215,UNIB:SS,05/02/2018,130.35,130.35,124.2,127.3
216,UNIB:SS,02/02/2018,133.35,133.8,131.4,131.9
217,UNIB:SS,01/02/2018,132.1,133.9,131.9,133.4
218,UNIB:SS,31/01/2018,130.65,132.15,130.65,131.6
219,UNIB:SS,30/01/2018,131.15,131.65,129.9,130.65
220,UNIB:SS,29/01/2018,131.45,133.4,130.8,131.2
221,UNIB:SS,26/01/2018,129.7,131.65,128.95,131.15
222,UNIB:SS,25/01/2018,131.15,131.75,128.55,129.35
223,UNIB:SS,24/01/2018,129.0,132.95,128.5,131.1
224,UNIB:SS,23/01/2018,127.55,128.65,127.35,128.4
225,UNIB:SS,22/01/2018,128.0,128.7,126.85,127.15
226,UNIB:SS,19/01/2018,127.65,128.2,126.75,127.0
227,UNIB:SS,18/01/2018,127.05,127.4,126.0,126.55
228,UNIB:SS,17/01/2018,126.1,128.2,125.5,126.5
229,UNIB:SS,16/01/2018,123.6,126.35,122.95,126.1
230,UNIB:SS,15/01/2018,125.1,125.4,122.35,124.0
231,UNIB:SS,12/01/2018,125.1,125.25,123.2,125.0
232,UNIB:SS,11/01/2018,123.45,125.55,122.9,125.4
233,UNIB:SS,10/01/2018,123.5,125.15,123.0,124.0
234,UNIB:SS,09/01/2018,120.9,124.0,120.8,123.5
235,UNIB:SS,08/01/2018,120.55,121.25,119.05,120.45
236,UNIB:SS,05/01/2018,119.05,120.4,118.75,120.4
237,UNIB:SS,04/01/2018,117.95,119.05,117.55,119.05
238,UNIB:SS,03/01/2018,116.95,118.1,116.9,117.75
239,UNIB:SS,02/01/2018,117.4,117.4,115.95,116.95
240,UNIB:SS,29/12/2017,117.0,117.4,116.6,117.4
241,UNIB:SS,28/12/2017,116.9,117.8,116.5,117.0
242,UNIB:SS,27/12/2017,116.6,117.1,116.0,117.0
243,UNIB:SS,22/12/2017,117.0,117.3,116.3,116.6
244,UNIB:SS,21/12/2017,116.5,117.4,115.8,116.9
245,UNIB:SS,20/12/2017,116.6,117.3,116.1,116.5
246,UNIB:SS,19/12/2017,117.2,117.3,115.8,116.8
247,UNIB:SS,18/12/2017,118.0,118.3,116.4,117.0
248,UNIB:SS,15/12/2017,114.9,117.7,114.3,117.2
249,UNIB:SS,14/12/2017,113.4,114.8,113.0,114.7
250,UNIB:SS,13/12/2017,114.2,114.2,113.1,113.9
251,UNIB:SS,12/12/2017,114.0,114.6,113.5,114.0
252,UNIB:SS,11/12/2017,114.0,114.9,113.6,114.3
253,UNIB:SS,08/12/2017,111.9,114.4,111.4,113.5
254,UNIB:SS,07/12/2017,109.9,113.0,109.8,112.1
255,UNIB:SS,06/12/2017,109.5,110.5,107.9,110.0
256,UNIB:SS,05/12/2017,112.1,112.1,109.9,110.5
257,UNIB:SS,04/12/2017,111.2,112.9,110.5,112.4
258,UNIB:SS,01/12/2017,112.2,112.6,109.9,110.3
259,UNIB:SS,30/11/2017,111.4,112.5,110.6,111.3
260,UNIB:SS,29/11/2017,112.5,113.8,111.4,111.4
261,UNIB:SS,28/11/2017,111.7,112.4,111.4,112.3
262,UNIB:SS,27/11/2017,111.0,113.2,111.0,111.5
263,UNIB:SS,24/11/2017,109.2,111.2,108.3,110.9
264,UNIB:SS,23/11/2017,109.6,110.4,107.7,109.1
265,UNIB:SS,22/11/2017,110.3,110.9,109.3,109.3
266,UNIB:SS,21/11/2017,108.5,110.3,108.0,110.3
267,UNIB:SS,20/11/2017,109.6,110.3,108.5,108.5
268,UNIB:SS,17/11/2017,109.0,111.0,108.4,110.2
269,UNIB:SS,16/11/2017,107.4,109.2,106.9,108.9
270,UNIB:SS,15/11/2017,106.7,108.0,105.3,106.9
271,UNIB:SS,14/11/2017,104.7,106.9,104.6,106.7
272,UNIB:SS,13/11/2017,106.1,106.2,104.3,104.9
273,UNIB:SS,10/11/2017,105.9,106.9,105.4,106.1
274,UNIB:SS,09/11/2017,106.7,106.7,104.8,105.9
275,UNIB:SS,08/11/2017,108.0,108.2,106.7,106.7
276,UNIB:SS,07/11/2017,109.2,109.5,107.9,108.3
277,UNIB:SS,06/11/2017,111.0,111.4,109.0,109.3
278,UNIB:SS,03/11/2017,108.4,111.2,108.3,111.2
279,UNIB:SS,02/11/2017,108.0,108.4,106.6,108.0
280,UNIB:SS,01/11/2017,107.7,108.6,107.4,107.9
281,UNIB:SS,31/10/2017,105.3,108.2,105.3,106.9
282,UNIB:SS,30/10/2017,106.5,108.9,104.3,105.2
283,UNIB:SS,27/10/2017,103.6,106.9,101.1,105.8
284,UNIB:SS,26/10/2017,92.95,95.1,92.8,94.5
285,UNIB:SS,25/10/2017,92.7,94.0,92.3,92.8
286,UNIB:SS,24/10/2017,95.1,95.6,92.7,92.75
287,UNIB:SS,23/10/2017,95.35,95.85,94.75,95.65
288,UNIB:SS,20/10/2017,95.4,96.25,94.9,95.35
289,UNIB:SS,19/10/2017,95.05,95.7,94.5,95.25
290,UNIB:SS,18/10/2017,94.0,96.1,93.6,95.0
291,UNIB:SS,17/10/2017,94.75,95.65,94.35,94.35
292,UNIB:SS,16/10/2017,95.6,95.7,94.2,94.75
293,UNIB:SS,13/10/2017,95.0,96.8,94.65,95.6
294,UNIB:SS,12/10/2017,93.5,94.9,93.4,94.75
295,UNIB:SS,11/10/2017,92.95,94.3,92.65,93.7
296,UNIB:SS,10/10/2017,93.85,94.4,93.2,93.45
297,UNIB:SS,09/10/2017,93.75,94.1,93.45,93.9
298,UNIB:SS,06/10/2017,94.0,94.85,93.75,93.8
299,UNIB:SS,05/10/2017,94.45,94.75,93.3,93.85
300,UNIB:SS,04/10/2017,95.2,95.2,93.9,94.35
301,UNIB:SS,03/10/2017,95.55,96.45,93.95,95.0
302,UNIB:SS,02/10/2017,93.7,94.7,93.3,93.6
303,UNIB:SS,29/09/2017,92.4,93.7,91.7,93.7
304,UNIB:SS,28/09/2017,90.95,92.85,90.9,92.4
305,UNIB:SS,27/09/2017,90.35,91.2,89.5,90.95
306,UNIB:SS,26/09/2017,90.2,90.85,89.5,90.35
307,UNIB:SS,25/09/2017,90.0,90.6,89.55,90.5
308,UNIB:SS,22/09/2017,87.7,90.6,87.7,90.0
309,UNIB:SS,21/09/2017,88.2,88.65,87.65,87.8
310,UNIB:SS,20/09/2017,87.1,88.3,87.1,88.2
311,UNIB:SS,19/09/2017,88.0,88.45,86.85,87.7
312,UNIB:SS,18/09/2017,87.55,88.35,87.15,87.95
313,UNIB:SS,15/09/2017,89.65,89.8,87.55,87.7
314,UNIB:SS,14/09/2017,88.8,89.9,88.45,89.7
315,UNIB:SS,13/09/2017,88.6,89.0,87.6,89.0
316,UNIB:SS,12/09/2017,88.9,89.25,87.8,88.65
317,UNIB:SS,11/09/2017,88.3,89.75,88.3,89.3
318,UNIB:SS,08/09/2017,88.6,88.6,87.3,88.25
319,UNIB:SS,07/09/2017,87.7,88.65,87.2,88.65
320,UNIB:SS,06/09/2017,87.35,87.65,86.65,87.2
321,UNIB:SS,05/09/2017,87.75,88.6,87.45,87.6
322,UNIB:SS,04/09/2017,87.0,88.35,87.0,87.75
323,UNIB:SS,01/09/2017,87.65,89.0,87.15,88.95
324,UNIB:SS,31/08/2017,85.85,87.65,85.8,87.45
325,UNIB:SS,30/08/2017,85.2,86.05,85.2,85.5
326,UNIB:SS,29/08/2017,84.9,85.75,84.35,85.25
327,UNIB:SS,28/08/2017,84.6,85.6,84.45,85.15
328,UNIB:SS,25/08/2017,83.95,85.0,83.75,85.0
329,UNIB:SS,24/08/2017,84.15,84.5,83.05,83.95
330,UNIB:SS,23/08/2017,84.9,85.4,84.0,84.4
331,UNIB:SS,22/08/2017,84.2,84.9,83.1,84.9
332,UNIB:SS,21/08/2017,84.2,84.75,83.7,84.15
333,UNIB:SS,18/08/2017,85.4,85.5,83.0,84.75
334,UNIB:SS,17/08/2017,86.1,86.25,85.3,86.0
335,UNIB:SS,16/08/2017,86.05,86.9,85.8,86.2
336,UNIB:SS,15/08/2017,87.6,87.85,85.5,86.3
337,UNIB:SS,14/08/2017,87.25,87.65,86.35,87.1
338,UNIB:SS,11/08/2017,87.35,87.35,84.8,86.65
339,UNIB:SS,10/08/2017,89.3,89.5,87.35,87.35
340,UNIB:SS,09/08/2017,90.0,90.45,88.6,89.1
341,UNIB:SS,08/08/2017,91.0,91.15,89.3,89.5
342,UNIB:SS,07/08/2017,90.05,91.2,90.0,90.8
343,UNIB:SS,04/08/2017,89.0,89.7,88.0,89.35
344,UNIB:SS,03/08/2017,89.75,90.25,88.85,88.85
345,UNIB:SS,02/08/2017,90.0,90.95,89.3,90.25
346,UNIB:SS,01/08/2017,89.1,89.75,87.55,89.3
347,UNIB:SS,31/07/2017,91.35,91.75,89.25,89.85
348,UNIB:SS,28/07/2017,92.85,92.85,90.5,91.75
349,UNIB:SS,27/07/2017,92.0,93.15,91.5,92.4
350,UNIB:SS,26/07/2017,92.0,93.9,90.8,92.0
351,UNIB:SS,25/07/2017,90.0,91.3,90.0,90.45
352,UNIB:SS,24/07/2017,91.65,92.35,90.3,90.8
353,UNIB:SS,21/07/2017,91.9,92.5,90.7,91.65
354,UNIB:SS,20/07/2017,91.15,92.35,91.15,91.7
355,UNIB:SS,19/07/2017,90.8,93.05,90.7,91.5
356,UNIB:SS,18/07/2017,89.7,91.35,89.5,90.65
357,UNIB:SS,17/07/2017,89.15,89.8,88.45,89.7
358,UNIB:SS,14/07/2017,89.3,90.25,88.5,89.15
359,UNIB:SS,13/07/2017,89.7,89.9,88.05,89.2
360,UNIB:SS,12/07/2017,87.75,89.9,87.75,89.7
361,UNIB:SS,11/07/2017,89.05,89.9,86.9,87.4
362,UNIB:SS,10/07/2017,89.8,90.25,88.9,89.5
363,UNIB:SS,07/07/2017,89.4,89.85,88.9,89.8
364,UNIB:SS,06/07/2017,90.15,90.75,88.65,89.45
365,UNIB:SS,05/07/2017,92.0,92.3,89.65,90.2
366,UNIB:SS,04/07/2017,92.0,93.15,90.6,92.6
367,UNIB:SS,03/07/2017,94.0,95.45,93.1,94.25
368,UNIB:SS,30/06/2017,95.0,96.6,94.85,95.3
369,UNIB:SS,29/06/2017,98.3,98.75,94.9,95.3
370,UNIB:SS,28/06/2017,96.7,98.9,95.95,98.35
371,UNIB:SS,27/06/2017,96.65,97.1,94.9,96.7
372,UNIB:SS,26/06/2017,99.0,99.85,96.65,96.7
373,UNIB:SS,22/06/2017,97.85,99.2,96.95,98.9
374,UNIB:SS,21/06/2017,95.65,97.9,95.5,97.55
375,UNIB:SS,20/06/2017,95.6,96.6,94.6,96.25
376,UNIB:SS,19/06/2017,96.0,96.75,94.8,94.8
377,UNIB:SS,16/06/2017,94.05,96.35,94.05,95.7
378,UNIB:SS,15/06/2017,96.3,96.5,93.3,94.05
379,UNIB:SS,14/06/2017,94.0,97.95,93.85,96.3
380,UNIB:SS,13/06/2017,91.85,94.45,91.55,94.1
381,UNIB:SS,12/06/2017,92.6,92.6,90.4,91.2
382,UNIB:SS,09/06/2017,90.5,91.75,89.8,91.2
383,UNIB:SS,08/06/2017,92.0,92.3,90.15,90.5
384,UNIB:SS,07/06/2017,92.5,93.45,90.9,91.45
385,UNIB:SS,05/06/2017,93.55,94.05,90.95,91.8
386,UNIB:SS,02/06/2017,95.0,95.0,93.3,93.55
387,UNIB:SS,01/06/2017,93.35,94.3,93.3,93.9
388,UNIB:SS,31/05/2017,91.2,93.45,91.2,93.35
389,UNIB:SS,30/05/2017,91.0,91.3,90.65,91.1
390,UNIB:SS,29/05/2017,91.0,91.9,90.15,91.2
391,UNIB:SS,26/05/2017,91.0,91.45,90.25,90.85
392,UNIB:SS,24/05/2017,89.7,91.3,89.7,90.9
393,UNIB:SS,23/05/2017,89.5,90.45,89.25,90.1
394,UNIB:SS,22/05/2017,89.9,90.35,88.6,89.5
395,UNIB:SS,19/05/2017,88.95,91.35,88.7,90.0
396,UNIB:SS,18/05/2017,88.4,88.95,86.85,88.95
397,UNIB:SS,17/05/2017,89.2,89.4,88.3,88.75
398,UNIB:SS,16/05/2017,93.0,93.5,91.6,92.55
399,UNIB:SS,15/05/2017,94.25,94.35,92.45,92.95
400,UNIB:SS,12/05/2017,93.35,94.7,93.35,94.25
401,UNIB:SS,11/05/2017,95.0,95.0,93.2,94.0
402,UNIB:SS,10/05/2017,93.3,94.8,92.85,94.75
403,UNIB:SS,09/05/2017,92.55,93.85,92.5,93.15
404,UNIB:SS,08/05/2017,93.55,93.75,91.7,92.55
405,UNIB:SS,05/05/2017,94.0,94.4,92.5,93.0
406,UNIB:SS,04/05/2017,91.6,94.05,91.6,94.05
407,UNIB:SS,03/05/2017,92.0,92.0,90.8,91.6
408,UNIB:SS,02/05/2017,91.85,92.6,91.45,91.8
409,UNIB:SS,28/04/2017,91.25,91.95,90.4,91.85
410,UNIB:SS,27/04/2017,89.5,91.55,89.25,91.25
411,UNIB:SS,26/04/2017,89.75,91.85,87.15,91.0
412,UNIB:SS,25/04/2017,94.35,95.8,93.0,95.0
413,UNIB:SS,24/04/2017,94.0,94.8,93.55,93.85
414,UNIB:SS,21/04/2017,94.75,95.1,93.1,93.45
415,UNIB:SS,20/04/2017,94.3,95.0,93.85,94.75
416,UNIB:SS,19/04/2017,93.5,95.05,93.35,94.05
417,UNIB:SS,18/04/2017,93.2,94.7,93.05,93.35
418,UNIB:SS,13/04/2017,94.0,94.6,93.15,93.15
419,UNIB:SS,12/04/2017,92.3,93.6,91.95,93.3
420,UNIB:SS,11/04/2017,93.05,93.6,91.85,92.15
421,UNIB:SS,10/04/2017,92.0,93.7,91.8,93.15
422,UNIB:SS,07/04/2017,92.2,92.75,91.0,92.0
